age,gender,height_cm,weight_kg,waist_cm,neck_cm,hip_cm,sleep_hours,workouts_per_week,daily_calories,activity_level,fitness_goal,body_fat_percentage
20,male,168.8,72.7,87.2,33.1,96.0,6.2,0,2157,light,maintain,19.02
16,female,155.2,44.7,108.0,28.7,98.7,6.1,3,1367,moderate,fat_loss,9.75
16,male,175.7,73.7,96.4,30.7,90.5,6.2,4,2793,moderate,muscle_gain,16.13
20,female,165.8,93.7,84.3,28.7,114.0,6.0,5,3433,active,muscle_gain,29.3
31,male,160.7,47.7,95.7,31.8,92.7,6.1,3,1991,moderate,maintain,13.1
22,male,186.8,87.8,104.0,35.7,98.0,6.9,0,2601,light,maintain,19.05
19,male,178.7,87.6,99.2,33.0,97.0,7.7,0,1995,sedentary,fat_loss,21.09
19,male,173.1,74.4,90.6,36.1,101.3,4.4,4,2816,moderate,maintain,17.97
16,male,173.2,65.8,83.5,33.7,93.7,6.3,1,2619,sedentary,maintain,13.8
26,female,163.5,71.2,97.0,28.5,97.2,6.2,2,2506,sedentary,muscle_gain,21.74
22,male,177.2,71.4,93.9,35.5,98.6,5.6,3,2096,light,fat_loss,16.15
31,female,164.0,49.3,99.0,28.0,94.7,7.8,5,1632,moderate,maintain,12.93
25,male,169.5,75.7,96.4,33.8,101.3,5.8,7,3029,active,muscle_gain,21.17
26,female,157.6,65.4,100.5,30.1,109.5,7.3,3,1726,moderate,fat_loss,21.38
21,male,170.9,58.2,84.6,33.2,89.2,6.2,4,2217,active,maintain,12.54
17,female,159.0,57.2,103.2,29.1,94.3,8.1,4,2113,moderate,muscle_gain,14.86
18,male,159.5,52.4,92.0,30.7,93.0,6.4,0,2311,moderate,maintain,12.66
16,male,162.6,51.2,110.8,34.7,95.3,6.3,2,1778,sedentary,muscle_gain,10.72
26,female,157.4,65.8,83.1,30.5,100.9,6.6,6,1772,moderate,fat_loss,21.65
20,male,173.1,83.8,107.4,33.0,95.7,8.4,3,2182,sedentary,maintain,21.96
26,male,177.8,76.0,92.0,39.2,92.7,7.5,1,2317,sedentary,muscle_gain,18.63
23,female,154.7,58.8,83.5,29.6,102.1,6.5,1,1954,sedentary,muscle_gain,18.57
21,female,155.2,56.5,85.2,29.4,95.1,7.2,3,1838,moderate,fat_loss,16.78
17,male,177.8,78.9,86.8,32.3,94.4,6.4,5,2368,moderate,fat_loss,17.66
23,male,177.0,56.4,94.2,35.3,95.5,8.2,5,3150,active,muscle_gain,10.69
21,female,147.9,55.1,95.2,29.5,97.0,7.6,6,1766,active,fat_loss,18.86
26,female,162.0,48.7,84.3,30.9,98.7,6.9,3,1850,active,maintain,12.05
19,female,155.9,68.1,89.8,31.4,100.3,7.3,0,1947,sedentary,maintain,21.79
25,male,164.5,52.6,111.4,36.1,88.4,6.3,4,2924,active,muscle_gain,12.88
29,female,168.3,55.1,107.3,30.4,93.5,6.8,5,1667,moderate,fat_loss,13.81
23,male,174.4,69.9,94.4,34.1,91.4,7.4,6,2874,active,muscle_gain,16.67
26,female,169.8,71.5,90.4,29.7,94.9,7.9,0,1240,sedentary,fat_loss,19.54
25,male,169.1,72.7,91.2,32.9,94.6,6.6,2,2165,sedentary,maintain,20.06
31,female,166.5,57.4,96.1,31.1,101.1,4.8,7,2542,active,muscle_gain,15.78
24,male,170.6,73.1,79.8,33.6,87.9,7.7,1,2230,sedentary,maintain,19.46
25,male,165.6,69.3,87.4,33.4,86.4,6.4,3,1427,light,fat_loss,19.87
22,female,153.9,69.5,73.3,28.0,107.4,7.9,1,1365,light,fat_loss,24.07
19,male,177.7,82.8,94.0,37.8,98.4,5.8,1,2208,sedentary,maintain,19.64
17,female,158.5,60.1,96.5,28.0,95.2,7.4,1,2125,sedentary,muscle_gain,16.42
28,male,173.5,55.6,85.2,33.7,88.2,6.6,7,2563,active,maintain,12.4
17,female,161.0,44.3,105.7,29.8,94.7,6.6,4,2250,active,maintain,8.22
25,male,166.7,65.9,77.7,31.2,90.5,8.2,5,2760,active,muscle_gain,18.01
24,male,169.9,78.6,75.4,33.8,105.1,6.3,4,2257,light,muscle_gain,22.0
26,male,161.0,58.4,92.2,31.7,88.9,8.2,3,2234,sedentary,muscle_gain,16.82
20,male,172.8,75.7,100.5,33.8,89.4,8.9,4,2312,light,maintain,18.82
18,male,162.4,62.8,106.8,32.6,90.0,6.0,2,2113,light,maintain,16.51
24,female,169.7,80.4,85.4,34.4,104.1,6.3,1,1406,sedentary,fat_loss,22.82
21,female,172.4,80.4,100.8,29.7,107.8,6.8,4,2698,moderate,muscle_gain,21.09
16,female,160.3,40.5,89.6,28.0,94.4,6.7,6,1670,active,fat_loss,6.39
31,male,180.1,90.0,88.3,34.0,94.0,8.0,2,2786,light,muscle_gain,24.23
18,male,164.8,70.6,98.8,31.9,92.4,8.1,1,2349,light,maintain,19.13
18,male,166.8,64.8,96.5,32.3,89.8,6.6,2,2309,light,maintain,15.89
21,female,148.7,50.2,74.2,32.8,96.8,6.5,0,1334,sedentary,fat_loss,15.87
28,female,165.3,66.9,104.8,31.1,101.2,6.6,3,1555,light,fat_loss,19.62
16,male,185.1,79.2,103.8,33.5,95.9,7.3,2,2485,light,fat_loss,15.22
27,female,150.5,46.6,83.7,30.9,97.8,5.9,3,1200,light,fat_loss,14.7
18,male,166.3,61.7,94.0,34.4,86.8,6.1,0,1940,light,fat_loss,14.71
23,male,172.5,60.1,94.9,31.9,86.5,6.2,5,2362,moderate,maintain,13.33
19,male,168.4,83.0,92.6,35.2,94.7,6.7,2,1872,sedentary,fat_loss,23.29
31,male,171.8,77.6,84.5,34.0,94.7,6.7,0,1695,sedentary,fat_loss,22.48
23,female,168.9,93.9,83.3,35.1,110.3,5.3,0,2498,sedentary,muscle_gain,28.59
19,female,151.6,61.7,89.7,32.0,103.9,6.7,1,1621,sedentary,fat_loss,20.39
21,male,165.3,69.5,101.7,35.6,98.0,5.7,5,2331,moderate,fat_loss,19.15
22,male,173.3,63.2,95.4,30.4,94.9,7.0,4,2579,moderate,maintain,14.11
23,female,168.2,66.4,86.3,30.2,98.5,5.7,6,2073,active,fat_loss,17.25
24,female,156.4,57.1,97.7,28.6,95.0,7.3,3,1847,moderate,fat_loss,17.33
22,female,157.8,55.5,70.0,31.5,96.0,6.9,2,2042,light,muscle_gain,15.61
16,male,169.2,69.5,101.5,35.0,93.3,8.4,2,1559,sedentary,fat_loss,16.61
20,female,168.6,73.4,72.6,30.2,106.3,7.3,2,1566,light,fat_loss,19.39
25,male,178.6,84.0,86.4,35.9,98.0,6.8,2,2421,light,fat_loss,21.15
19,female,149.3,40.0,78.8,28.0,97.6,6.9,4,1685,active,fat_loss,9.7
25,male,172.9,75.3,77.1,35.5,98.7,7.0,4,2542,light,maintain,19.78
22,female,161.8,71.5,101.6,31.0,109.6,6.5,2,1498,sedentary,fat_loss,21.63
21,male,157.1,54.7,85.3,32.3,95.0,6.8,2,1426,light,fat_loss,15.23
27,male,158.0,56.3,93.5,33.4,91.1,6.6,1,1200,sedentary,fat_loss,17.07
16,female,168.4,67.9,89.5,28.0,97.3,6.7,4,2384,active,maintain,16.21
19,female,166.8,46.0,94.8,28.0,92.2,6.7,2,1200,sedentary,fat_loss,8.01
28,male,170.4,71.2,90.8,35.1,100.8,6.7,2,2472,sedentary,maintain,19.67
30,female,161.3,82.8,77.2,32.8,107.1,6.9,2,1457,sedentary,fat_loss,28.89
32,female,174.8,47.9,100.0,28.0,96.6,7.5,1,1776,moderate,maintain,9.97
22,male,169.7,80.3,85.1,32.8,101.9,7.8,4,1923,light,fat_loss,22.32
24,male,177.5,82.7,74.4,33.3,91.7,6.5,2,2068,moderate,fat_loss,20.82
26,male,177.1,59.9,85.7,32.2,95.8,5.6,4,2056,light,muscle_gain,12.7
28,female,160.4,68.7,105.0,29.9,99.2,7.7,1,1677,sedentary,fat_loss,22.28
23,male,171.7,78.0,98.5,32.7,96.3,8.8,6,3536,active,muscle_gain,20.84
26,male,173.9,63.2,86.5,30.4,89.5,7.6,0,2457,sedentary,muscle_gain,14.86
24,female,163.2,58.6,86.5,32.3,97.6,6.7,2,2000,sedentary,muscle_gain,15.72
24,female,150.4,55.3,86.8,30.3,95.0,7.1,4,1250,moderate,fat_loss,18.66
18,female,167.0,78.8,110.8,32.6,101.6,7.2,2,2459,sedentary,muscle_gain,21.85
21,female,160.4,59.8,93.8,29.9,98.4,7.1,1,1321,sedentary,fat_loss,16.52
20,female,158.2,61.2,94.3,31.2,101.0,6.3,2,2107,moderate,maintain,17.74
17,female,173.9,68.2,100.3,30.6,91.6,8.0,2,2360,light,muscle_gain,14.77
16,female,167.0,69.6,92.4,32.0,99.6,6.3,3,2265,sedentary,muscle_gain,17.43
20,male,173.1,86.2,87.4,34.2,96.3,7.9,2,2673,light,maintain,22.92
21,male,176.5,76.9,88.0,34.6,88.3,7.4,4,2884,moderate,muscle_gain,18.25
22,male,154.1,55.8,89.3,32.7,94.5,8.3,2,2209,sedentary,muscle_gain,17.06
25,female,172.9,74.2,89.6,30.8,109.6,7.7,1,1519,sedentary,fat_loss,19.33
23,male,176.2,67.3,97.3,34.2,88.8,4.9,3,2930,moderate,muscle_gain,15.1
21,male,175.8,64.6,90.5,34.6,94.0,5.7,3,2306,moderate,fat_loss,13.71
18,male,163.6,71.1,97.3,32.1,93.8,7.0,5,2149,active,fat_loss,19.82
26,male,177.4,93.9,89.2,37.1,98.6,8.5,2,2604,light,maintain,25.58
22,male,172.1,57.1,90.8,30.5,86.0,6.8,0,1200,sedentary,fat_loss,11.99
20,female,155.3,62.5,70.0,29.6,105.9,5.8,3,1776,light,muscle_gain,19.5
21,female,163.2,73.1,99.2,33.0,104.6,7.7,3,1890,moderate,fat_loss,21.57
19,male,174.7,66.9,93.5,33.7,91.9,8.6,1,1715,sedentary,fat_loss,14.47
20,male,179.8,72.8,100.0,30.4,94.4,6.1,7,2590,moderate,maintain,15.42
19,male,170.6,66.1,70.0,29.7,95.1,6.6,1,1816,sedentary,fat_loss,15.42
21,female,151.4,70.5,110.9,30.6,100.0,8.4,4,2261,moderate,muscle_gain,25.54
25,female,175.4,93.2,88.6,29.8,103.6,5.9,2,2655,moderate,muscle_gain,25.9
24,male,171.1,62.7,101.1,35.3,89.4,6.1,2,1860,light,maintain,15.02
29,female,153.0,43.1,79.6,28.9,99.2,5.8,6,1200,active,fat_loss,12.56
27,male,176.7,79.7,96.1,35.3,91.4,7.0,4,3105,active,muscle_gain,20.64
31,male,182.0,88.7,79.5,34.7,98.5,6.7,1,2460,sedentary,muscle_gain,23.06
25,female,157.9,73.5,83.8,30.6,105.4,6.5,2,1845,light,fat_loss,24.93
24,male,177.0,62.5,109.1,31.0,91.0,7.8,2,2107,moderate,fat_loss,13.26
20,male,155.6,63.3,88.1,34.3,95.6,7.8,3,1356,sedentary,fat_loss,19.77
26,male,167.5,61.4,92.2,30.2,92.8,8.3,3,2476,light,muscle_gain,16.04
19,female,162.0,70.8,98.7,28.0,103.9,7.1,3,1773,light,fat_loss,20.54
16,female,159.5,60.3,95.0,32.0,101.6,7.7,5,1883,active,fat_loss,15.92
29,female,162.8,85.3,91.5,31.8,108.1,5.9,3,2594,light,muscle_gain,29.09
16,male,164.4,69.2,93.6,33.7,98.6,7.6,5,2905,moderate,muscle_gain,18.2
24,male,187.7,83.8,114.0,30.7,94.0,7.7,2,2155,light,fat_loss,17.86
18,female,157.3,63.7,89.4,31.5,102.0,6.5,0,1355,sedentary,fat_loss,18.83
27,male,166.6,63.9,92.0,32.0,94.7,7.4,4,2224,active,fat_loss,17.64
28,female,161.0,54.6,100.5,30.0,101.2,7.2,2,1914,sedentary,muscle_gain,15.52
24,female,159.6,81.9,101.1,33.2,113.8,7.4,2,1507,sedentary,maintain,27.9
28,male,176.5,93.0,101.9,34.2,97.6,7.8,3,2985,light,muscle_gain,26.06
22,female,155.4,59.4,96.4,32.5,101.8,7.1,5,1935,moderate,muscle_gain,18.38
32,male,175.5,79.7,78.6,35.7,95.6,7.9,3,1883,light,fat_loss,22.21
25,male,164.8,88.8,106.3,37.5,100.9,6.1,0,2627,sedentary,maintain,28.79
18,male,166.4,80.6,78.5,33.8,105.4,6.2,4,1972,light,fat_loss,22.87
22,male,171.3,71.3,93.0,31.6,90.0,6.9,2,1817,sedentary,fat_loss,18.02
21,female,152.6,56.2,82.5,30.3,102.2,6.4,1,1294,sedentary,fat_loss,17.59
21,female,166.8,49.2,89.4,30.5,93.5,7.2,4,1434,light,fat_loss,9.85
16,female,150.8,64.4,93.3,31.0,109.3,6.8,2,1862,sedentary,muscle_gain,21.46
24,female,149.7,66.9,93.2,32.5,103.3,6.8,1,1524,light,fat_loss,25.14
16,male,165.8,78.3,94.2,32.9,96.9,6.7,4,2261,moderate,fat_loss,21.66
16,male,179.3,86.3,106.1,35.0,98.9,7.2,5,2207,moderate,fat_loss,19.69
20,female,164.7,69.4,94.5,29.5,98.1,7.1,2,1772,light,maintain,19.1
19,female,168.4,60.4,87.6,30.9,98.1,7.5,0,2118,light,muscle_gain,13.73
18,male,179.5,86.6,99.6,33.4,97.7,6.7,2,2480,sedentary,maintain,20.19
16,male,168.9,59.4,101.9,29.2,85.3,5.4,3,2781,active,maintain,12.47
18,male,172.2,82.0,77.7,32.5,98.1,7.8,2,2304,sedentary,maintain,21.12
21,male,168.7,61.7,96.0,35.8,94.4,6.4,1,2221,sedentary,muscle_gain,14.65
19,female,165.1,71.1,97.0,31.2,105.2,7.3,3,1640,light,fat_loss,19.47
24,male,170.6,87.6,87.0,36.6,99.4,7.1,1,1999,sedentary,fat_loss,25.44
28,female,153.3,65.2,103.8,30.9,104.9,9.0,1,1200,sedentary,fat_loss,23.53
24,female,168.4,74.7,88.5,28.0,99.4,4.6,2,2161,sedentary,muscle_gain,20.93
27,female,147.5,57.6,91.3,31.0,101.0,6.4,3,1619,moderate,fat_loss,21.78
27,male,171.5,91.6,88.3,35.6,102.4,7.3,2,2461,moderate,fat_loss,27.38
17,male,176.5,73.4,90.2,35.9,96.1,5.5,5,2713,moderate,muscle_gain,15.98
24,female,158.7,66.0,79.0,32.0,99.9,6.8,6,1530,moderate,fat_loss,20.77
26,female,160.2,76.2,75.6,31.4,105.2,5.5,2,1873,light,fat_loss,25.41
20,male,169.4,73.5,105.9,32.5,98.6,6.9,5,2516,active,fat_loss,19.14
18,female,162.9,44.2,81.5,28.0,94.0,7.1,3,1806,moderate,muscle_gain,7.93
24,male,164.2,61.3,80.1,34.5,93.6,7.6,4,1757,moderate,fat_loss,16.6
16,female,166.1,75.3,70.0,30.2,99.2,7.3,4,1675,moderate,fat_loss,20.23
17,male,185.8,82.7,83.6,34.7,86.5,6.3,0,1932,light,fat_loss,16.46
19,male,173.9,88.5,76.8,35.3,105.3,7.2,0,2844,light,muscle_gain,23.29
24,male,167.9,84.9,106.4,38.6,97.0,7.4,0,1953,light,fat_loss,25.46
23,male,165.0,62.5,100.1,34.1,96.2,6.3,1,1362,sedentary,fat_loss,16.64
27,male,160.8,58.0,83.1,34.2,91.1,7.9,2,2187,light,maintain,16.93
18,male,166.2,65.6,112.5,33.7,92.2,7.6,2,1960,sedentary,maintain,16.44
18,male,177.3,76.2,99.8,34.0,87.4,5.7,0,1886,sedentary,fat_loss,17.03
24,female,160.4,72.0,86.8,32.7,106.0,6.8,6,2234,active,fat_loss,22.9
18,male,165.3,54.4,70.0,34.1,92.6,6.1,3,1618,moderate,fat_loss,11.83
19,female,168.5,75.4,112.9,30.5,94.8,5.1,5,2345,moderate,muscle_gain,20.04
16,female,156.0,74.9,76.1,34.1,100.1,6.7,0,1656,light,fat_loss,24.41
23,male,171.4,80.6,73.5,32.7,93.1,6.5,5,2051,moderate,maintain,22.01
29,male,167.6,66.4,100.2,34.6,97.2,8.7,5,3037,active,maintain,18.84
17,female,159.2,60.4,114.4,29.6,99.0,6.5,4,2348,moderate,muscle_gain,16.31
27,female,170.0,86.3,103.8,33.4,105.9,6.9,5,2073,moderate,fat_loss,25.84
22,male,180.5,76.3,95.6,35.5,95.4,7.3,3,2496,light,maintain,16.96
16,female,160.9,73.0,95.9,31.9,104.7,6.8,1,2385,light,muscle_gain,21.32
18,male,159.7,61.9,98.5,29.2,94.2,7.1,6,2607,moderate,muscle_gain,17.06
18,male,170.9,51.0,97.6,31.5,89.6,6.3,4,2335,active,fat_loss,8.89
21,female,160.7,61.6,92.8,28.6,98.4,6.0,3,2288,light,muscle_gain,17.25
24,male,175.8,74.9,91.0,29.8,99.7,6.5,2,2652,light,maintain,18.4
30,female,160.2,63.9,89.4,30.9,98.8,5.8,3,1643,light,maintain,20.58
16,male,174.3,65.4,82.5,32.9,87.6,7.6,3,2277,light,muscle_gain,13.31
20,female,156.5,64.9,87.2,29.1,101.0,6.7,7,2347,active,muscle_gain,20.2
18,male,167.4,73.4,73.1,32.4,90.5,6.6,3,2230,moderate,fat_loss,19.37
16,male,176.3,73.5,89.0,35.8,97.4,7.7,1,2298,light,muscle_gain,15.86
22,male,177.0,72.9,80.1,28.0,89.6,6.5,1,2083,light,maintain,16.78
22,male,173.0,60.9,79.0,33.2,88.6,4.3,3,2484,light,muscle_gain,13.28
16,female,156.9,64.9,91.8,33.6,102.2,6.7,0,1298,sedentary,fat_loss,19.12
22,male,172.4,87.8,103.9,34.8,92.1,7.8,1,2121,light,fat_loss,24.31
17,male,173.9,87.0,99.2,37.2,93.6,7.8,5,3352,moderate,muscle_gain,22.23
22,male,177.0,68.4,74.3,32.2,85.2,5.9,2,2709,moderate,maintain,15.06
28,male,176.4,102.4,80.1,33.9,102.8,6.5,1,2181,sedentary,fat_loss,29.73
24,female,155.6,58.3,99.4,29.9,97.3,7.7,2,1371,moderate,fat_loss,18.22
23,male,171.7,62.2,80.2,31.9,90.8,5.6,3,2341,moderate,maintain,14.41
20,female,159.7,51.0,87.8,30.7,87.9,6.7,4,1774,light,muscle_gain,12.4
22,male,166.5,53.6,95.5,32.2,90.5,7.2,3,1806,moderate,fat_loss,12.06
25,female,158.6,64.2,80.3,28.0,99.9,8.1,4,1501,moderate,fat_loss,20.18
24,male,175.8,72.4,91.1,31.8,96.7,6.5,3,2222,moderate,fat_loss,17.43
22,male,167.0,65.3,76.7,31.2,85.7,5.7,2,1578,sedentary,fat_loss,16.96
23,female,157.5,53.4,84.0,28.9,97.1,6.4,0,1631,sedentary,muscle_gain,14.92
16,female,147.5,46.5,93.2,31.7,92.6,9.2,2,1565,light,muscle_gain,13.13
19,female,156.1,56.2,74.1,28.0,86.2,7.3,2,2138,sedentary,muscle_gain,15.85
25,male,176.5,86.2,94.4,32.6,88.8,8.1,2,2606,light,muscle_gain,22.75
26,male,177.9,97.0,89.8,35.4,99.9,6.8,5,2768,moderate,fat_loss,26.56
22,female,161.6,81.6,95.5,30.1,106.9,6.3,1,1564,sedentary,fat_loss,26.36
29,male,174.9,82.5,92.2,35.6,101.2,6.0,1,2060,light,fat_loss,22.83
24,female,171.9,62.0,103.6,28.3,97.5,6.3,7,2065,active,fat_loss,14.5
21,male,161.1,57.3,91.3,34.0,100.6,7.7,2,2187,light,muscle_gain,15.12
17,male,183.9,91.6,85.7,34.2,95.0,5.7,5,2321,light,fat_loss,20.21
28,female,164.5,63.2,91.2,28.0,100.5,7.4,7,2380,moderate,muscle_gain,18.27
25,female,158.8,68.5,95.4,30.3,101.0,6.0,1,1200,sedentary,fat_loss,22.15
30,male,177.6,102.6,90.5,34.2,97.9,6.7,1,2096,sedentary,fat_loss,29.73
32,male,176.1,75.8,90.4,31.8,95.7,6.8,4,2202,moderate,fat_loss,20.49
16,female,158.0,81.9,83.0,31.1,107.8,7.6,2,2473,light,muscle_gain,26.85
16,male,171.2,58.9,83.4,32.9,90.9,6.7,4,2305,light,muscle_gain,11.6
16,male,178.8,85.4,76.0,36.1,91.8,7.6,1,2325,sedentary,maintain,19.54
26,male,165.2,68.6,107.5,31.8,92.4,6.6,4,2172,moderate,fat_loss,19.94
25,female,163.6,56.8,77.6,30.0,94.7,7.4,0,1581,sedentary,muscle_gain,15.02
22,female,162.1,71.3,83.1,31.0,106.5,7.0,2,2626,moderate,muscle_gain,21.42
16,male,176.6,93.2,82.8,36.2,101.3,7.2,2,2135,light,fat_loss,23.34
22,male,165.9,87.5,98.9,34.3,102.3,7.1,3,2542,moderate,fat_loss,27.01
23,male,170.4,79.2,87.1,33.2,94.7,6.9,2,2051,sedentary,fat_loss,21.82
26,male,171.3,53.8,102.5,35.7,89.0,8.1,1,1433,sedentary,fat_loss,11.78
23,male,164.9,72.7,83.3,35.3,89.1,7.5,2,2396,light,maintain,21.17
25,male,154.9,66.0,92.8,35.3,90.7,7.0,4,1838,moderate,fat_loss,22.56
21,female,171.9,74.1,81.6,30.6,97.3,6.6,0,2048,sedentary,muscle_gain,18.72
27,male,173.8,76.3,111.5,30.5,90.2,9.2,1,2633,light,muscle_gain,20.32
25,male,175.4,69.0,78.1,35.0,95.5,8.3,4,2049,light,fat_loss,16.46
17,male,175.5,75.1,93.1,29.7,94.0,6.2,2,2279,sedentary,muscle_gain,16.97
28,female,151.7,61.0,96.3,30.7,99.4,7.4,4,1215,moderate,fat_loss,22.05
28,female,155.4,73.6,94.1,34.2,104.7,8.1,2,2037,sedentary,muscle_gain,26.81
24,male,166.1,56.7,88.1,30.9,92.3,7.5,1,1951,light,fat_loss,13.98
23,female,156.6,57.6,88.7,30.4,91.1,7.1,0,1238,sedentary,fat_loss,17.28
29,male,170.5,53.3,90.4,30.4,86.1,6.4,2,1846,light,fat_loss,12.47
16,male,178.3,98.1,88.5,33.1,97.1,7.4,3,3169,light,muscle_gain,24.51
28,female,167.6,79.7,99.6,31.2,102.6,6.1,2,2489,light,muscle_gain,24.29
20,male,181.0,58.6,112.1,33.8,89.8,6.6,4,2405,light,muscle_gain,9.86
27,male,168.7,66.6,84.4,30.1,94.0,6.2,7,2231,active,fat_loss,18.09
23,male,179.5,81.0,76.3,33.8,92.9,7.5,2,2480,light,maintain,19.26
16,male,186.2,74.5,89.1,33.8,94.3,8.2,5,2188,moderate,fat_loss,13.27
20,female,157.8,68.5,115.8,32.8,104.2,6.6,2,1909,sedentary,maintain,21.41
27,male,175.5,85.0,82.0,34.1,91.3,6.7,1,2627,light,muscle_gain,23.13
21,male,165.5,72.1,106.4,33.0,100.7,8.2,2,2287,sedentary,muscle_gain,20.22
19,male,178.3,71.1,106.8,34.5,96.2,6.5,3,1954,light,fat_loss,15.01
19,male,179.9,70.2,84.5,33.5,86.3,4.5,2,2710,moderate,muscle_gain,14.2
25,male,168.5,68.3,95.7,30.1,94.4,8.5,5,2572,moderate,muscle_gain,18.42
30,male,176.1,68.3,106.3,32.7,97.5,7.8,3,2172,moderate,fat_loss,17.13
16,female,160.2,62.1,86.2,28.6,106.9,7.6,5,2113,moderate,muscle_gain,16.52
35,male,174.7,85.0,88.0,32.3,99.2,7.3,1,1663,sedentary,fat_loss,25.27
23,male,177.7,65.2,84.2,32.0,94.7,6.9,2,2156,sedentary,muscle_gain,13.87
25,male,175.6,68.4,79.9,33.7,92.5,5.2,4,2750,moderate,muscle_gain,16.17
20,male,171.0,71.9,83.5,32.3,103.0,6.9,0,1821,sedentary,maintain,17.91
22,male,177.8,97.0,77.8,35.6,101.5,6.8,1,2587,sedentary,muscle_gain,25.68
23,female,155.8,63.0,90.3,32.3,105.9,6.7,6,1485,active,fat_loss,20.23
17,male,168.1,66.4,82.3,31.1,92.3,7.4,6,2735,active,muscle_gain,15.91
18,female,156.4,62.0,92.3,31.6,101.6,8.3,4,1590,moderate,fat_loss,18.36
27,female,161.9,63.2,74.4,29.3,97.5,6.9,1,2122,light,muscle_gain,18.94
16,male,176.1,88.3,93.3,32.3,92.2,6.8,4,3126,moderate,muscle_gain,21.65
24,male,180.6,87.3,98.3,35.9,92.2,8.4,1,2601,sedentary,muscle_gain,21.44
20,male,170.2,84.4,70.1,34.7,97.1,6.3,2,1991,light,fat_loss,23.36
18,female,156.9,49.5,93.7,28.0,95.9,7.1,1,1513,light,fat_loss,12.07
31,male,170.5,60.3,102.3,30.0,92.0,6.8,4,2743,active,muscle_gain,15.82
18,female,156.5,60.2,77.9,30.4,101.9,6.1,6,1643,active,fat_loss,17.44
17,female,145.0,56.4,106.7,30.1,101.9,6.6,5,1732,moderate,fat_loss,19.9
21,female,159.0,83.0,94.2,31.6,109.3,6.7,2,1434,sedentary,fat_loss,28.03
19,male,170.4,53.5,82.9,31.9,85.4,7.7,2,2234,light,muscle_gain,10.28
22,female,165.5,68.6,89.4,31.5,103.9,6.9,0,1634,sedentary,fat_loss,18.91
23,male,176.1,70.6,95.6,33.6,88.0,6.5,7,3013,active,muscle_gain,16.41
23,male,173.7,79.7,90.8,36.8,96.3,7.4,2,2414,sedentary,maintain,20.79
21,male,169.0,91.2,95.4,33.8,93.9,6.6,2,2605,sedentary,muscle_gain,26.95
19,female,148.6,58.9,80.8,32.2,104.4,6.1,4,1632,moderate,fat_loss,20.18
25,male,170.5,57.7,91.7,33.1,92.1,9.4,2,1746,light,fat_loss,13.37
21,female,162.6,75.5,75.9,29.4,105.7,6.9,4,1860,moderate,fat_loss,22.9
20,male,168.9,87.8,88.9,37.0,94.5,7.3,0,2827,sedentary,muscle_gain,25.33
29,female,157.1,60.2,81.0,31.1,100.9,6.6,5,2302,moderate,muscle_gain,19.74
21,male,167.1,53.6,82.6,33.6,86.3,5.6,4,1200,sedentary,fat_loss,11.67
27,male,177.7,78.0,102.4,32.0,95.8,6.6,0,1767,sedentary,fat_loss,19.65
28,female,145.0,54.6,100.9,31.9,101.7,5.9,3,1343,light,fat_loss,21.4
28,male,179.6,88.2,96.1,35.6,96.6,7.4,2,1558,sedentary,fat_loss,23.05
25,male,182.3,60.1,79.1,33.7,92.8,7.2,5,2280,moderate,maintain,11.25
22,male,174.0,69.3,86.8,34.2,90.1,7.5,3,1935,sedentary,fat_loss,16.33
22,male,180.7,94.6,102.1,34.9,97.2,6.2,0,2168,sedentary,fat_loss,23.63
21,male,183.4,98.0,91.4,34.7,104.9,5.2,3,2593,moderate,fat_loss,23.59
16,male,164.1,71.4,113.2,35.2,95.1,5.0,2,1858,sedentary,fat_loss,19.3
25,male,167.8,76.3,93.9,38.4,101.1,7.2,4,2578,moderate,fat_loss,22.07
23,female,157.0,60.4,91.9,31.3,101.8,6.6,3,1444,moderate,fat_loss,18.49
26,male,179.4,93.2,86.9,35.3,97.2,5.9,0,1839,sedentary,fat_loss,24.53
21,male,161.4,65.4,91.3,31.2,90.6,7.5,3,2304,moderate,fat_loss,18.76
25,male,159.5,67.8,88.5,32.5,95.7,7.8,1,2531,light,muscle_gain,21.53
16,male,164.3,55.4,97.1,32.0,91.6,7.0,3,2231,light,muscle_gain,12.11
17,female,145.4,59.8,99.6,28.6,106.1,6.6,1,1236,sedentary,fat_loss,21.65
16,female,146.9,43.4,82.1,30.5,99.0,6.9,2,1819,moderate,maintain,11.61
21,female,157.8,64.9,76.7,29.1,101.9,8.0,3,1856,moderate,fat_loss,19.91
19,male,160.2,59.5,71.6,33.5,97.6,8.0,1,2198,light,maintain,15.99
18,male,171.7,71.8,95.1,34.3,89.2,6.7,5,2753,active,maintain,17.17
24,male,172.1,62.6,79.0,32.4,81.5,7.2,1,1744,light,fat_loss,14.68
20,male,158.9,55.8,70.0,31.8,88.9,10.0,4,2476,active,fat_loss,14.92
16,male,167.0,72.9,93.9,32.1,97.1,8.8,5,2664,moderate,maintain,18.85
33,female,154.7,58.3,114.9,31.5,95.7,6.7,7,2031,active,fat_loss,20.62
22,male,169.5,77.3,89.9,34.1,92.2,8.1,6,2622,active,fat_loss,21.15
17,male,169.7,54.8,98.4,30.4,90.0,7.2,7,2757,active,muscle_gain,10.54
19,male,180.3,66.6,90.8,32.9,88.9,8.4,2,2208,sedentary,muscle_gain,12.75
